ID,DOLLAR_ID,PE_INTERFACE,PE_IP,PE_HOSTNAME,DISTRICTID,EXCHANGENAME,VENDORID,NOOR_SUB,ETISILAT_SUB,ORANGE_SUB,VODA_SUB,BITSTREAM_DATA_SUB,WE_DATA_SUB,TOTAL_VOICE_SUB,REGIONID,SECTOR,LAT,LONG,HOSTNAME,MSANCODE,SECTOR_ARABIC,REGION_NAME,SECTORID,SHELF,TEDATAIP,TE_IP,,NODENAME,ROWVERSION,HASERRORS,INSERTION,CAPACITY,,VIC
2311458,465342373,GE-0/0/6,10.45.4.70,DAMASS-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETGHAMR2...DK,HUAWEI_GPON,0,7,0,11,18,129,153,20,7,30.78561,31.35537,SNFACB2-M01H-DK-EG,07-1-363-11,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.50.171.162,10.231.119.130,,07-1-363-11_M01H_DAMASS_R01J,2025-08-21-15.00.45.000000,0,2026-06-01-06.18.34.632912,,,NO
2311459,465342374,GE-0/3/5,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,23,10,21,54,186,252,51,8,30.70015,31.25112,ZEFTAH25-M01H-GH-EG,08-1-18-25,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.88.250,10.237.74.2,,08-1-18-25_M01H_ZEFTAH_R02J,2024-11-12-13.48.52.000000,0,2026-06-01-06.18.34.632912,,,NO
2311460,465342375,GE-1/1/0,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,21,2,11,34,232,292,51,8,30.72803,31.25185,ZEFTHC40-M01H-GH-EG,08-1-18-40,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.138,10.237.74.122,,08-1-18-40_M01H_ZEFTAH_R02J,2025-04-28-09.01.28.000000,0,2026-06-01-06.18.34.632912,,,NO
2311461,465342376,GE-0/3/7,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,41,6,17,64,269,352,51,8,30.72801,31.24017,ZFTHCB27-M01H-GH-EG,08-1-18-27,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.10,10.237.74.18,,08-1-18-27_M01H_ZEFTAH_R02J,2026-03-22-06.16.58.000000,0,2026-06-01-06.18.34.632912,,,NO
2311462,465342377,GE-1/0/4,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,1,33,13,22,69,324,414,51,8,30.71898,31.23632,ZEFTAH34-M01H-GH-EG,08-1-18-34,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.90,10.237.74.74,,08-1-18-34_M01H_ZEFTAH_R02J,2024-05-22-04.26.02.000000,0,2026-06-01-06.18.34.632912,,,NO
2311463,465342378,GE-0/3/8,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,15,5,26,46,233,313,51,8,30.71038,31.2518,ZEFTHC28-M01H-GH-EG,08-1-18-28,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.42,10.237.74.26,,08-1-18-28_M01H_ZEFTAH_R02J,2025-11-13-05.58.21.000000,0,2026-06-01-06.18.34.632912,,,NO
2311464,465342379,GE-0/3/9,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,17,6,14,37,270,331,51,8,30.70688,31.25348,ZEFTHC29-M01H-GH-EG,08-1-18-29,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.50,10.237.74.34,,08-1-18-29_M01H_ZEFTAH_R02J,2025-11-27-11.14.32.000000,0,2026-06-01-06.18.34.632912,,,NO
2311465,465342380,AE11,10.45.6.243,AUTO-R54J-ALX-EG,THE FIRST REGION OF ALEXANDRIA,AUTO...ALX,HUAWEI_GPON,8,24,58,93,183,521,857,13,5,31.19883,29.91207,AUTOCB41-M01H-ALX-EG,05-1-01-41,قطاع الأسكندرية,المنطقة الاولى اسكندرية,EGYPT - ALEX,1,10.41.70.106,10.238.82.74,,05-1-01-41_M01H_AUTO_R54J,2024-05-22-04.06.19.000000,0,2026-06-01-06.18.34.632912,,,NO
2311466,465342381,AE11,10.45.6.243,AUTO-R54J-ALX-EG,THE FIRST REGION OF ALEXANDRIA,AUTO...ALX,HUAWEI_GPON,0,2,0,6,8,55,448,13,5,31.19883,29.91207,AUTOCB41-M02H-ALX-EG,05-1-01-41,قطاع الأسكندرية,المنطقة الاولى اسكندرية,EGYPT - ALEX,2,10.41.70.107,10.238.82.75,,05-1-01-41_M02H_AUTO_R54J,2024-05-22-04.05.31.000000,0,2026-06-01-06.18.34.632912,,,NO
2311467,465342382,GE-0/0/1,10.45.9.166,SDKHMS-R01J-KFS-EG,KAFR EL SHEIKH PHONE AREA,SADDELKHAMIS...KFS,ZTE_GPON,0,6,6,28,40,240,302,27,9,31.29244,30.68002,SDKHMSC5-M01H-KFS-EG,09-2-88-05,قطاع غرب الدلتا,منطقة تليفونات كفر الشيخ,EGYPT - WEST DELTA,1,10.41.25.242,10.238.157.162,,09-2-88-05_M01Z_SDKHMS_R01J,2025-01-13-10.01.41.000000,0,2026-06-01-06.18.34.632912,,,NO
2311468,465342383,AE2,10.45.19.216,MRKZBDR-R02J-BH-EG,THE FIRST LAKE PHONE AREA,MARKAZBADR...BH,HUAWEI_GPON,0,33,40,46,119,687,858,25,9,30.59383,30.72017,MRKZBC11-M01H-BH-EG,09-1-29-11,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.41.66.74,10.239.151.194,,09-1-29-11_M01H_MRKZBDR_R01J,2025-04-12-15.49.24.000000,0,2026-06-01-06.18.34.632912,,,NO
2311469,465342384,GE-0/3/8,10.45.1.90,MRKZBDR-R01J-BH-EG,THE FIRST LAKE PHONE AREA,MARKAZBADR...BH,HUAWEI_GPON,0,16,56,47,119,568,717,25,9,30.59418,30.71866,MRKZBC12-M01H-BH-EG,09-1-29-12,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.41.66.82,10.239.151.202,,09-1-29-12_M01H_MRKZBDR_R01J,2025-06-30-14.31.28.000000,0,2026-06-01-06.18.34.632912,,,NO
2311470,465342385,AE12,10.45.1.90,MRKZBDR-R01J-BH-EG,THE FIRST LAKE PHONE AREA,MARKAZBADR...BH,HUAWEI_GPON,0,23,28,50,101,792,937,25,9,30.56979,30.73946,MRKZBC13-M01H-BH-EG,09-1-29-13,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.41.66.90,10.239.151.210,,09-1-29-13_M01H_MRKZBDR_R01J,2025-04-07-11.22.23.000000,0,2026-06-01-06.18.34.632912,,,NO
2311471,465342386,GE-0/1/5,10.45.25.194,TAHTA-R01J-SHG-EG,SOHAG PHONE AREA,TAHTA...SHG,NOKIA_GPON,0,29,2,17,48,214,273,31,11,26.77534,31.47107,TAHTAC10-M01N-SHG-EG,11-1-05-10,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.41.21.162,10.239.201.82,,11-1-05-10_M01N_TAHTA_R02J,2026-05-31-17.57.34.000000,0,2026-06-01-06.18.34.632912,,,NO
2311472,465342387,AE0,10.45.0.86,AWAYD2-R03J-ALX-EG,"THE SECOND ZONE, ALEXANDRIA",AWAYED2...ALX,HUAWEI_GPON,0,30,15,59,104,708,861,15,5,31.22601,30.00055,AWYD2C62-M01H-ALX-EG,05-2-08-62,قطاع الأسكندرية,المنطقة الثانية اسكندرية,EGYPT - ALEX,1,10.41.71.106,10.239.69.178,,05-2-08-62_M01H_AWAYD2_R04J,2024-05-22-03.56.38.000000,0,2026-06-01-06.18.34.632912,,,NO
2311473,465342388,GE-0/3/0,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,2,0,0,2,0,4,51,8,30.69964,31.25257,ZFTHCB20-M01H-GH-EG,08-1-18-20,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.88.202,10.239.236.218,,08-1-18-20_M01H_ZEFTAH_R02J,2026-02-16-15.27.44.000000,0,2026-06-01-06.18.34.632912,,,NO
2311474,465342389,GE-0/2/5,10.45.0.18,GERGA-R02J-SHG-EG,SOHAG PHONE AREA,GERGA...SHG,NOKIA_GPON,0,3,14,9,26,144,187,31,11,26.35798,31.88472,GERGAC18-M01N-SHG-EG,11-1-06-18,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.41.81.226,10.238.200.170,,11-1-06-18_M01N_GERGA_R02J,2026-05-31-21.58.08.000000,0,2026-06-01-06.18.34.632912,,,NO
2311475,465342390,AE24,10.45.9.191,DOKKI-R08J-GZ-EG,THE FIRST AREA IS GIZA,DOKKI...GZ,HUAWEI_GPON,0,4,10,29,43,163,288,10,4,30.05192,31.19563,DOKICB39-M02H-GZ-EG,04-1-03-39,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,2,10.41.11.115,10.237.52.27,,04-1-03-39_M02H_DOKKI_R07J,2024-09-15-00.51.18.000000,0,2026-06-01-06.18.34.632912,,,NO
2311476,465342391,AE24,10.45.9.191,DOKKI-R08J-GZ-EG,THE FIRST AREA IS GIZA,DOKKI...GZ,HUAWEI_GPON,0,10,33,60,103,459,828,10,4,30.05192,31.19563,DOKICB39-M01H-GZ-EG,04-1-03-39,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,1,10.41.11.114,10.237.52.26,,04-1-03-39_M01H_DOKKI_R07J,2024-09-15-00.50.03.000000,0,2026-06-01-06.18.34.632912,,,NO
2311477,465342392,AE2,10.45.21.67,EMBABA-R07J-GZ-EG,THE FIRST AREA IS GIZA,EMBABA...GZ,HUAWEI_GPON,1,49,38,118,206,602,910,10,4,30.08776,31.21768,EMBABA16-M01H-GZ-EG,04-1-05-16,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,1,10.41.94.42,10.239.41.242,,04-1-05-16_M01H_EMBABA_R04J,2025-03-09-06.43.04.000000,0,2026-06-01-06.18.34.632912,,,NO
2311478,465342393,AE2,10.45.21.67,EMBABA-R07J-GZ-EG,THE FIRST AREA IS GIZA,EMBABA...GZ,HUAWEI_GPON,1,24,29,76,130,360,542,10,4,30.08776,31.21768,EMBABA16-M02H-GZ-EG,04-1-05-16,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,2,10.41.94.43,10.239.41.243,,04-1-05-16_M02H_EMBABA_R04J,2025-09-25-11.10.51.000000,0,2026-06-01-06.18.34.632912,,,NO
2311479,465342394,AE6,10.45.19.67,DMIETA-R04J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,29,37,31,97,318,474,21,7,31.43806,31.80009,DMIETC50-M02H-DT-EG,07-5-35-50,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,2,10.41.95.3,10.238.140.203,,07-5-35-50_M02H_DMIETA_R03J,2024-05-22-03.56.22.000000,0,2026-06-01-06.18.34.632912,,,NO
2311480,465342395,AE6,10.45.19.67,DMIETA-R04J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,49,92,85,226,667,986,21,7,31.43806,31.80009,DMIETC50-M01H-DT-EG,07-5-35-50,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.41.95.2,10.238.140.202,,07-5-35-50_M01H_DMIETA_R03J,2024-05-22-04.39.28.000000,0,2026-06-01-06.18.34.632912,,,NO
2311481,465342396,AE4,10.45.9.67,ELTMDHG-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,TAMIELAMDID...DK,NOKIA_GPON,0,7,4,33,44,503,574,20,7,30.93401,31.47261,TMDHGRC5-M01N-DK-EG,07-1-289-05,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.41.56.162,10.238.139.226,,07-1-289-05_M01N_ELTMDHG_R01J,2026-05-31-16.06.50.000000,0,2026-06-01-06.18.34.632912,,,NO
2311482,465342397,AE4,10.45.9.67,ELTMDHG-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,TAMIELAMDID...DK,NOKIA_GPON,0,0,0,4,4,98,111,20,7,30.93401,31.47261,TMDHGRC5-M03N-DK-EG,07-1-289-05,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,3,10.41.56.164,10.238.139.228,,07-1-289-05_M03N_ELTMDHG_R01J,2026-05-31-22.17.53.000000,0,2026-06-01-06.18.34.632912,,,NO
2311483,465342398,AE4,10.45.9.67,ELTMDHG-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,TAMIELAMDID...DK,NOKIA_GPON,0,3,2,20,25,326,358,20,7,30.93401,31.47261,TMDHGRC5-M02N-DK-EG,07-1-289-05,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,2,10.41.56.163,10.238.139.227,,07-1-289-05_M02N_ELTMDHG_R01J,2026-05-31-22.15.01.000000,0,2026-06-01-06.18.34.632912,,,NO
2311484,465342399,XE-8/0/0,10.45.18.43,DMIETA-R31J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,43,102,85,230,643,922,21,7,31.4381,31.80203,DMIETC51-M01H-DT-EG,07-5-35-51,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.41.95.10,10.238.140.210,,07-5-35-51_M01H_DMIETA_R03J,2025-08-03-15.53.02.000000,0,2026-06-01-06.18.34.632912,,,NO
2311485,465342400,XE-8/0/0,10.45.18.43,DMIETA-R31J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,31,86,115,232,663,981,21,7,31.4381,31.80203,DMIETC51-M02H-DT-EG,07-5-35-51,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,2,10.41.95.11,10.238.140.211,,07-5-35-51_M02H_DMIETA_R03J,2025-05-27-14.24.10.000000,0,2026-06-01-06.18.34.632912,,,NO
2311486,465342401,XE-8/0/1,10.45.18.43,DMIETA-R31J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,36,78,44,158,445,680,21,7,31.42913,31.80534,DMIETC53-M02H-DT-EG,07-5-35-53,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,2,10.41.95.19,10.238.140.227,,07-5-35-53_M02H_DMIETA_R03J,2024-05-22-04.08.02.000000,0,2026-06-01-06.18.34.632912,,,VIC
2311487,465342402,XE-8/0/1,10.45.18.43,DMIETA-R31J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,52,132,89,273,707,1024,21,7,31.42913,31.80534,DMIETC53-M01H-DT-EG,07-5-35-53,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.41.95.18,10.238.140.226,,07-5-35-53_M01H_DMIETA_R03J,2025-06-23-14.22.24.000000,0,2026-06-01-06.18.34.632912,,,VIC
2311488,465342403,AE6,10.45.21.144,MTGHMR1-R05J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETGHAMR1...DK,NOKIA_GPON,0,26,18,85,129,274,468,20,7,30.72094,31.26017,MTGMRC31-M01N-DK-EG,07-1-10-31,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.41.56.210,10.238.133.218,,07-1-10-31_M01N_MTGHMR1_R02J,2026-06-01-03.09.05.000000,0,2026-06-01-06.18.34.632912,,,NO
2311489,465342404,AE6,10.45.21.144,MTGHMR1-R05J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETGHAMR1...DK,NOKIA_GPON,0,0,0,0,0,0,0,20,7,30.72094,31.26017,MTGMRC31-M03N-DK-EG,07-1-10-31,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,3,10.41.56.212,10.238.133.220,,07-1-10-31_M03N_MTGHMR1_R02J,2026-06-01-05.18.12.000000,0,2026-06-01-06.18.34.632912,,,NO
2311490,465342405,AE6,10.45.21.144,MTGHMR1-R05J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETGHAMR1...DK,NOKIA_GPON,0,42,5,76,123,212,365,20,7,30.72094,31.26017,MTGMRC31-M02N-DK-EG,07-1-10-31,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,2,10.41.56.211,10.238.133.219,,07-1-10-31_M02N_MTGHMR1_R02J,2026-06-01-02.44.20.000000,0,2026-06-01-06.18.34.632912,,,NO
2311491,465342406,GE-0/1/7,10.45.21.144,MTGHMR1-R05J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETGHAMR1...DK,NOKIA_GPON,0,23,9,60,92,266,414,20,7,30.72106,31.25733,MTGMRC32-M01N-DK-EG,07-1-10-32,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.41.56.218,10.238.133.226,,07-1-10-32_M01N_MTGHMR1_R02J,2026-06-01-03.57.50.000000,0,2026-06-01-06.18.34.632912,,,NO
2311492,465342407,GE-0/1/7,10.45.21.144,MTGHMR1-R05J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETGHAMR1...DK,NOKIA_GPON,0,12,5,32,49,140,210,20,7,30.72106,31.25733,MTGMRC32-M02N-DK-EG,07-1-10-32,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,2,10.41.56.219,10.238.133.227,,07-1-10-32_M02N_MTGHMR1_R02J,2026-05-31-13.00.50.000000,0,2026-06-01-06.18.34.632912,,,NO
2311493,465342408,GE-0/1/7,10.45.21.144,MTGHMR1-R05J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETGHAMR1...DK,NOKIA_GPON,0,0,0,0,0,0,0,20,7,30.72106,31.25733,MTGMRC32-M03N-DK-EG,07-1-10-32,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,3,10.41.56.220,10.238.133.228,,07-1-10-32_M03N_MTGHMR1_R02J,2026-05-31-13.01.17.000000,0,2026-06-01-06.18.34.632912,,,NO
2311494,465342409,AE17,10.45.21.67,EMBABA-R07J-GZ-EG,THE FIRST AREA IS GIZA,EMBABA...GZ,HUAWEI_GPON,1,44,40,109,194,553,841,10,4,30.08774,31.21769,EMBABA15-M01H-GZ-EG,04-1-05-15,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,1,10.41.94.138,10.239.41.234,,04-1-05-15_M01H_EMBABA_R04J,2024-09-25-23.42.48.000000,0,2026-06-01-06.18.34.632912,,,NO
2311495,465342410,AE17,10.45.21.67,EMBABA-R07J-GZ-EG,THE FIRST AREA IS GIZA,EMBABA...GZ,HUAWEI_GPON,0,30,19,58,107,274,430,10,4,30.08774,31.21769,EMBABA15-M02H-GZ-EG,04-1-05-15,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,2,10.41.94.139,10.239.41.235,,04-1-05-15_M02H_EMBABA_R04J,2024-09-25-23.42.48.000000,0,2026-06-01-06.18.34.632912,,,NO
2311496,465342411,GE-1/0/5,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,27,18,32,77,420,536,51,8,30.72023,31.2397,ZEFTAH35-M01H-GH-EG,08-1-18-35,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.98,10.237.74.82,,08-1-18-35_M01H_ZEFTAH_R02J,2025-09-09-12.12.45.000000,0,2026-06-01-06.18.34.632912,,,NO
2311497,465342412,AE41,10.45.25.94,EMBABA-R08J-GZ-EG,THE FIRST AREA IS GIZA,EMBABA...GZ,HUAWEI_GPON,0,17,26,79,122,278,455,10,4,30.08429,31.21772,EMBABA12-M02H-GZ-EG,04-1-05-12,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,2,10.41.94.27,10.239.41.211,,04-1-05-12_M02H_EMBABA_R04J,2024-09-25-23.42.48.000000,0,2026-06-01-06.18.34.632912,,,NO
2311498,465342413,AE41,10.45.25.94,EMBABA-R08J-GZ-EG,THE FIRST AREA IS GIZA,EMBABA...GZ,HUAWEI_GPON,0,44,28,123,195,476,757,10,4,30.08429,31.21772,EMBABA12-M01H-GZ-EG,04-1-05-12,قطاع الجيزة,المنطقة الاولى جيزة,EGYPT - GIZA,1,10.41.94.26,10.239.41.210,,04-1-05-12_M01H_EMBABA_R04J,2024-09-25-23.42.48.000000,0,2026-06-01-06.18.34.632912,,,NO
2311499,465342414,GE-1/0/0,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,51,16,9,76,321,415,51,8,30.72584,31.24153,ZFTHCB30-M01H-GH-EG,08-1-18-30,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.58,10.237.74.42,,08-1-18-30_M01H_ZEFTAH_R02J,2025-07-10-13.31.26.000000,0,2026-06-01-06.18.34.632912,,,NO
2311500,465342415,GE-1/0/1,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,40,6,20,66,288,368,51,8,30.72596,31.23982,ZFTHCB31-M01H-GH-EG,08-1-18-31,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.66,10.237.74.50,,08-1-18-31_M01H_ZEFTAH_R02J,2024-11-25-15.02.47.000000,0,2026-06-01-06.18.34.632912,,,NO
2311501,465342416,GE-1/0/2,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,19,8,16,43,215,284,51,8,30.71124,31.23837,ZEFTHC32-M01H-GH-EG,08-1-18-32,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.74,10.237.74.58,,08-1-18-32_M01H_ZEFTAH_R02J,2025-06-04-12.52.26.000000,0,2026-06-01-06.18.34.632912,,,NO
2311502,465342417,GE-1/0/6,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,9,2,6,17,95,118,51,8,30.73262,31.25002,ZEFTHC36-M01H-GH-EG,08-1-18-36,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.106,10.237.74.90,,08-1-18-36_M01H_ZEFTAH_R02J,2024-05-22-04.18.52.000000,0,2026-06-01-06.18.34.632912,,,NO
2311503,465342418,GE-1/0/8,10.45.0.139,ZEFTAH-R02J-GH-EG,GHARBIYA PHONE AREA 2,ZEFTAH...GH,HUAWEI_GPON,0,10,9,9,28,196,236,51,8,30.73365,31.25107,ZEFTHC38-M01H-GH-EG,08-1-18-38,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.41.89.122,10.237.74.106,,08-1-18-38_M01H_ZEFTAH_R02J,2026-04-30-14.01.30.000000,0,2026-06-01-06.18.34.632912,,,NO
2311504,465342419,GE-0/0/5,10.45.9.158,MASAYED-R01J-KN-EG,LUXOR PHONE AREA,MASAYED...KN,HUAWEI_GPON,0,0,0,18,18,68,98,35,12,25.8809,32.79375,MSYDCB5-M01H-KN-EG,12-1-129-05,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.41.58.90,10.238.223.10,,12-1-129-05_M01H_MASAYED_R01J,2024-09-15-00.51.21.000000,0,2026-06-01-06.18.34.632912,,,NO
2311505,465342420,AE2,10.45.0.109,SALAM-R01J-SUZ-EG,SUEZ PHONE AREA,SALAM...SUZ,HUAWEI_GPON,0,12,11,38,61,499,576,40,14,29.99974,32.49576,SLMSUZ35-M01H-SUZ-EG,14-1-03-35,قطاع السويس,منطقة تليفونات السويس,EGYPT - SUEZ,1,10.41.58.18,10.238.166.90,,14-1-03-35_M01H_SALAM_R01J,2025-10-26-12.46.05.000000,0,2026-06-01-06.18.34.632912,,,NO
2311506,465342421,GE-0/0/6,10.45.9.158,MASAYED-R01J-KN-EG,LUXOR PHONE AREA,MASAYED...KN,HUAWEI_GPON,0,0,1,5,6,38,52,35,12,25.88409,32.79123,MSYDCB6-M01H-KN-EG,12-1-129-06,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.41.94.146,10.238.223.18,,12-1-129-06_M01H_MASAYED_R01J,2025-09-24-06.49.31.000000,0,2026-06-01-06.18.34.632912,,,NO
2311507,465342422,GE-1/1/9,10.45.0.109,SALAM-R01J-SUZ-EG,SUEZ PHONE AREA,SALAM...SUZ,HUAWEI_GPON,0,4,11,35,50,301,373,40,14,29.99987,32.4894,SLMSUZ36-M01H-SUZ-EG,14-1-03-36,قطاع السويس,منطقة تليفونات السويس,EGYPT - SUEZ,1,10.41.58.26,10.238.166.98,,14-1-03-36_M01H_SALAM_R01J,2026-04-22-13.04.03.000000,0,2026-06-01-06.18.34.632912,,,NO
2311508,465342423,GE-0/0/4,10.45.9.158,MASAYED-R01J-KN-EG,LUXOR PHONE AREA,MASAYED...KN,HUAWEI_GPON,0,6,4,13,23,116,147,35,12,25.87842,32.7938,MSYDCB7-M01H-KN-EG,12-1-129-07,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.41.58.106,10.238.223.26,,12-1-129-07_M01H_MASAYED_R01J,2024-05-22-04.40.35.000000,0,2026-06-01-06.18.34.632912,,,NO
2311509,465342424,GE-0/1/0,10.45.19.247,SALAM-R03J-SUZ-EG,SUEZ PHONE AREA,SALAM...SUZ,HUAWEI_GPON,0,4,6,51,61,262,336,40,14,29.9994,32.48019,SLMSUZ47-M01H-SUZ-EG,14-1-03-47,قطاع السويس,منطقة تليفونات السويس,EGYPT - SUEZ,1,10.41.58.34,10.238.172.122,,14-1-03-47_M01H_SALAM_R01J,2025-02-27-13.47.08.000000,0,2026-06-01-06.18.34.632912,,,NO
2311510,465342425,GE-1/0/6,10.45.15.209,SEMOHA-R07J-ALX-EG,"THE SECOND ZONE, ALEXANDRIA",SEMOHA...ALX,ZTE_GPON,0,4,6,33,43,185,253,15,5,31.20953,29.93698,SMHCB51-M01Z-ALX-EG,05-2-10-51,قطاع الأسكندرية,المنطقة الثانية اسكندرية,EGYPT - ALEX,1,10.41.38.58,10.239.68.186,,05-2-10-51_M01Z_SEMOHA_R07J,2025-02-16-14.40.19.000000,0,2026-06-01-06.18.34.632912,,,NO
